"Fitness", "Individual", "Variable", "Value"
0.16986043570744128, 189, Energy Intensity, 0.4860994883802121
0.16986043570744128, 189, Typesplit and Splitshare, 0.1407300133320729
0.16986043570744128, 189, Dwelling, 0.8939535260825481
0.16768070176860617, 190, Population, 0.3536344026622098
0.16768070176860617, 190, Renovation Cycle, 0.7829278836437071
0.16768070176860617, 190, Energy Intensity, 0.4866982573335562
0.16768070176860617, 190, Typesplit and Splitshare, 0.4068373382182685
0.16768070176860617, 190, Dwelling, 0.27087852462537354
0.16732472114938574, 191, Population, 0.6336394382225928
0.16732472114938574, 191, Renovation Cycle, 0.6883255771210386
0.16732472114938574, 191, Energy Intensity, 0.13560800084715574
0.16732472114938574, 191, Typesplit and Splitshare, 0.7348081114713084
0.16732472114938574, 191, Dwelling, 0.12657694195048785
0.16624517286550375, 192, Population, 0.4423794466106289
0.16624517286550375, 192, Renovation Cycle, 0.7147606116669464
0.16624517286550375, 192, Energy Intensity, 0.15611915510810181
0.16624517286550375, 192, Typesplit and Splitshare, 0.5940062336499097
0.16624517286550375, 192, Dwelling, 0.6875087950889465
0.1616701333860485, 193, Population, 0.39191144810064427
0.1616701333860485, 193, Renovation Cycle, 0.22278323755327567
0.1616701333860485, 193, Energy Intensity, 0.8559713711633011
0.1616701333860485, 193, Typesplit and Splitshare, 0.5717708151238715
0.1616701333860485, 193, Dwelling, 0.3350319761292665
0.16127254111921602, 194, Population, 0.7532245937119776
0.16127254111921602, 194, Renovation Cycle, 0.5488831948091637
0.16127254111921602, 194, Energy Intensity, 0.9349366132032549
0.16127254111921602, 194, Typesplit and Splitshare, 0.7941113818843475
0.16127254111921602, 194, Dwelling, 0.663482010471641
0.1586028535658892, 195, Population, 0.7807804713157259
0.1586028535658892, 195, Renovation Cycle, 0.4586544131733957
0.1586028535658892, 195, Energy Intensity, 0.24851835546193568
0.1586028535658892, 195, Typesplit and Splitshare, 0.7769159094116767
0.1586028535658892, 195, Dwelling, 0.7097092411806416
0.1585793221752957, 196, Population, 0.38585558475888604
0.1585793221752957, 196, Renovation Cycle, 0.20793281947242104
0.1585793221752957, 196, Energy Intensity, 0.30044468043708306
0.1585793221752957, 196, Typesplit and Splitshare, 0.5054513887722966
0.1585793221752957, 196, Dwelling, 0.9539634327986338
0.15765837969451843, 197, Population, 0.44731071109240206
0.15765837969451843, 197, Renovation Cycle, 0.555063311396502
0.15765837969451843, 197, Energy Intensity, 0.8065940819344785
0.15765837969451843, 197, Typesplit and Splitshare, 0.6023393676878496
0.15765837969451843, 197, Dwelling, 0.6051919088197698
0.15658433029295282, 198, Population, 0.43449657269717956
0.15658433029295282, 198, Renovation Cycle, 0.9372877735608696
0.15658433029295282, 198, Energy Intensity, 0.9242903516129517
0.15658433029295282, 198, Typesplit and Splitshare, 0.5973697362183108
0.15658433029295282, 198, Dwelling, 0.13721757352355102
0.15591867479825197, 199, Population, 0.24787430767369745
0.15591867479825197, 199, Renovation Cycle, 0.4902352226004353
0.15591867479825197, 199, Energy Intensity, 0.4271285315387625
0.15591867479825197, 199, Typesplit and Splitshare, 0.03918744517587047
0.15591867479825197, 199, Dwelling, 0.8831964803286461
0.1536746797242578, 200, Population, 0.2534154255690775
0.1536746797242578, 200, Renovation Cycle, 0.565271992969836
0.1536746797242578, 200, Energy Intensity, 0.9287434222007429
0.1536746797242578, 200, Typesplit and Splitshare, 0.021370878274033944
0.1536746797242578, 200, Dwelling, 0.7022227924555203
0.1491708139748405, 201, Population, 0.6212717660968223
0.1491708139748405, 201, Renovation Cycle, 0.4777640224146722
0.1491708139748405, 201, Energy Intensity, 0.0794652923362289
0.1491708139748405, 201, Typesplit and Splitshare, 0.6965503975087215
0.1491708139748405, 201, Dwelling, 0.4385887357766245
0.14914895848516427, 202, Population, 0.42333036555249004
0.14914895848516427, 202, Renovation Cycle, 0.08059002119867764
0.14914895848516427, 202, Energy Intensity, 0.474486960557159
0.14914895848516427, 202, Typesplit and Splitshare, 0.5284236939020573
0.14914895848516427, 202, Dwelling, 0.8548399028398861
0.14874735855665827, 203, Population, 0.6831049429941024
0.14874735855665827, 203, Renovation Cycle, 0.7949776638583472
0.14874735855665827, 203, Energy Intensity, 0.7065482893416407
0.14874735855665827, 203, Typesplit and Splitshare, 0.7408820873869423
0.14874735855665827, 203, Dwelling, 0.8174278611026777
0.14762779538181103, 204, Population, 0.2665312423005268
0.14762779538181103, 204, Renovation Cycle, 0.02759897224500374
0.14762779538181103, 204, Energy Intensity, 0.9789957599978445
0.14762779538181103, 204, Typesplit and Splitshare, 0.09024165824498265
0.14762779538181103, 204, Dwelling, 0.31827008984513505
0.1472307211699195, 205, Population, 0.6540378061167123
0.1472307211699195, 205, Renovation Cycle, 0.3293659328263896
0.1472307211699195, 205, Energy Intensity, 0.7541169387108873
0.1472307211699195, 205, Typesplit and Splitshare, 0.7241423798221494
0.1472307211699195, 205, Dwelling, 0.12375991751897297
0.14702235858271087, 206, Population, 0.27940900574676863
0.14702235858271087, 206, Renovation Cycle, 0.48893057593141664
0.14702235858271087, 206, Energy Intensity, 0.3717094294740013
0.14702235858271087, 206, Typesplit and Splitshare, 0.13490129368647452
0.14702235858271087, 206, Dwelling, 0.7253079610796687
0.1441328077387112, 207, Population, 0.385681498832524
0.1441328077387112, 207, Renovation Cycle, 0.9500509403677557
0.1441328077387112, 207, Energy Intensity, 0.4311419278951335
0.1441328077387112, 207, Typesplit and Splitshare, 0.4613859731137804
0.1441328077387112, 207, Dwelling, 0.17546195506310625
0.143022482153621, 208, Population, 0.30297592740892443
0.143022482153621, 208, Renovation Cycle, 0.6049883693474354
0.143022482153621, 208, Energy Intensity, 0.5380123878416043
0.143022482153621, 208, Typesplit and Splitshare, 0.13392423660098796
0.143022482153621, 208, Dwelling, 0.4554803421934235
0.14177113084701293, 209, Population, 0.39390222895402704
0.14177113084701293, 209, Renovation Cycle, 0.251506821016229
0.14177113084701293, 209, Energy Intensity, 0.6521758720422184
0.14177113084701293, 209, Typesplit and Splitshare, 0.4734668870079777
0.14177113084701293, 209, Dwelling, 0.896189568625354
0.14044317015325297, 210, Population, 0.2959657051391492
0.14044317015325297, 210, Renovation Cycle, 0.4035013232420408
0.14044317015325297, 210, Energy Intensity, 0.11914115685068793
0.14044317015325297, 210, Typesplit and Splitshare, 0.019645966960742167
0.14044317015325297, 210, Dwelling, 0.5017911531639331
0.13852422740033452, 211, Population, 0.30405160200919656
0.13852422740033452, 211, Renovation Cycle, 0.633597475468613
0.13852422740033452, 211, Energy Intensity, 0.29660135464404247
0.13852422740033452, 211, Typesplit and Splitshare, 0.0961183458900744
0.13852422740033452, 211, Dwelling, 0.6810851062031592
0.13829189808108702, 212, Population, 0.4655774771031529
0.13829189808108702, 212, Renovation Cycle, 0.9015961101612924
0.13829189808108702, 212, Energy Intensity, 0.10784281223212522
0.13829189808108702, 212, Typesplit and Splitshare, 0.539624018733743
0.13829189808108702, 212, Dwelling, 0.22509652836285388
0.13757041752678398, 213, Population, 0.6429297431345954
0.13757041752678398, 213, Renovation Cycle, 0.26707918941558473
0.13757041752678398, 213, Energy Intensity, 0.26401991483684784
0.13757041752678398, 213, Typesplit and Splitshare, 0.6847032444418938
0.13757041752678398, 213, Dwelling, 0.5231652744147594
0.13509847354595003, 214, Population, 0.4530747844445778
0.13509847354595003, 214, Renovation Cycle, 0.30708340392853295
0.13509847354595003, 214, Energy Intensity, 0.8837035404512018
0.13509847354595003, 214, Typesplit and Splitshare, 0.5847581028383636
0.13509847354595003, 214, Dwelling, 0.4820931772990419
0.13495813185036684, 215, Population, 0.5422890959862309
0.13495813185036684, 215, Renovation Cycle, 0.6721154573240741
0.13495813185036684, 215, Energy Intensity, 0.9751566580103382
0.13495813185036684, 215, Typesplit and Splitshare, 0.644949500079052
0.13495813185036684, 215, Dwelling, 0.3565479100516531
0.13312018415493318, 216, Population, 0.5283286027306869
0.13312018415493318, 216, Renovation Cycle, 0.4070213707327752
0.13312018415493318, 216, Energy Intensity, 0.3433933751732805
0.13312018415493318, 216, Typesplit and Splitshare, 0.5945333504737282
0.13312018415493318, 216, Dwelling, 0.37773927144382125
0.1329401714974458, 217, Population, 0.3164006290664979
0.1329401714974458, 217, Renovation Cycle, 0.8288550424541354
0.1329401714974458, 217, Energy Intensity, 0.7761489311462355
0.1329401714974458, 217, Typesplit and Splitshare, 0.2791294797621524
0.1329401714974458, 217, Dwelling, 0.9839172172841677
0.13162694589324203, 218, Population, 0.9401868567256999
0.13162694589324203, 218, Renovation Cycle, 0.8404150702493549
0.13162694589324203, 218, Energy Intensity, 0.5679808885147432
0.13162694589324203, 218, Typesplit and Splitshare, 0.8015568946820468
0.13162694589324203, 218, Dwelling, 0.9120202523322914
0.13055408146914846, 219, Population, 0.8843304260443475
0.13055408146914846, 219, Renovation Cycle, 0.5432400610846834
0.13055408146914846, 219, Energy Intensity, 0.04262024495378747
0.13055408146914846, 219, Typesplit and Splitshare, 0.776862698133079
0.13055408146914846, 219, Dwelling, 0.2716408093909295
0.12978488779275138, 220, Population, 0.4296350341860484
0.12978488779275138, 220, Renovation Cycle, 0.033973948122897335
0.12978488779275138, 220, Energy Intensity, 0.012074344746198618
0.12978488779275138, 220, Typesplit and Splitshare, 0.42546519687747975
0.12978488779275138, 220, Dwelling, 0.5571652407242432
0.12837563925946588, 221, Population, 0.5715810447726916
0.12837563925946588, 221, Renovation Cycle, 0.835331083455196
0.12837563925946588, 221, Energy Intensity, 0.7574541038458916
0.12837563925946588, 221, Typesplit and Splitshare, 0.6398076568710975
0.12837563925946588, 221, Dwelling, 0.7933740664264853
0.1268382330134049, 222, Population, 0.5932647488294649
0.1268382330134049, 222, Renovation Cycle, 0.301699885494336
0.1268382330134049, 222, Energy Intensity, 0.3586920012735313
0.1268382330134049, 222, Typesplit and Splitshare, 0.6305366008942006
0.1268382330134049, 222, Dwelling, 0.9673636358681916
0.12681813730821878, 223, Population, 0.6434968922348083
0.12681813730821878, 223, Renovation Cycle, 0.22222985275260532
0.12681813730821878, 223, Energy Intensity, 0.5046210789208222
0.12681813730821878, 223, Typesplit and Splitshare, 0.6687631711945919
0.12681813730821878, 223, Dwelling, 0.6975947213250306
0.12649489153943086, 224, Population, 0.914979695477112
0.12649489153943086, 224, Renovation Cycle, 0.29431835177654686
0.12649489153943086, 224, Energy Intensity, 0.23178563924098738
0.12649489153943086, 224, Typesplit and Splitshare, 0.7803877289138527
0.12649489153943086, 224, Dwelling, 0.6182227305006446
0.12549046512644876, 225, Population, 0.38330245270948227
0.12549046512644876, 225, Renovation Cycle, 0.7089724956309574
0.12549046512644876, 225, Energy Intensity, 0.3754638914518126
0.12549046512644876, 225, Typesplit and Splitshare, 0.34947856963470847
0.12549046512644876, 225, Dwelling, 0.9567668795846426
0.1254047963875061, 226, Population, 0.32007161348477176
0.1254047963875061, 226, Renovation Cycle, 0.7974121483635436
0.1254047963875061, 226, Energy Intensity, 0.8980916010807413
0.1254047963875061, 226, Typesplit and Splitshare, 0.0014333184667639776
0.1254047963875061, 226, Dwelling, 0.6854072208957954
0.12282648831825084, 227, Population, 0.8771733489504864
0.12282648831825084, 227, Renovation Cycle, 0.7402320682759498
0.12282648831825084, 227, Energy Intensity, 0.273427409004663
0.12282648831825084, 227, Typesplit and Splitshare, 0.7625737687454375
0.12282648831825084, 227, Dwelling, 0.995357867367071
0.12111974185437434, 228, Population, 0.7230621995388238
0.12111974185437434, 228, Renovation Cycle, 0.548648986196071
0.12111974185437434, 228, Energy Intensity, 0.45021496252667803
0.12111974185437434, 228, Typesplit and Splitshare, 0.6972431123356877
0.12111974185437434, 228, Dwelling, 0.027553462402826967
0.11943624925996602, 229, Population, 0.5642096460307069
0.11943624925996602, 229, Renovation Cycle, 0.580809462306621
0.11943624925996602, 229, Energy Intensity, 0.9707400989900804
0.11943624925996602, 229, Typesplit and Splitshare, 0.610688233938984
0.11943624925996602, 229, Dwelling, 0.40251102787197335
0.11877576687264929, 230, Population, 0.40534236269181645
0.11877576687264929, 230, Renovation Cycle, 0.31437488917544165
0.11877576687264929, 230, Energy Intensity, 0.17892234807458862
0.11877576687264929, 230, Typesplit and Splitshare, 0.34859132890946054
0.11877576687264929, 230, Dwelling, 0.28318821080647494
0.11839005486321065, 231, Population, 0.3578413078310424
0.11839005486321065, 231, Renovation Cycle, 0.35137949410760627
0.11839005486321065, 231, Energy Intensity, 0.13928729148466212
0.11839005486321065, 231, Typesplit and Splitshare, 0.07963277764416432
0.11839005486321065, 231, Dwelling, 0.4697226289060884
0.11775921613420007, 232, Population, 0.7669179381187238
0.11775921613420007, 232, Renovation Cycle, 0.045798120172386714
0.11775921613420007, 232, Energy Intensity, 0.6703379382465077
0.11775921613420007, 232, Typesplit and Splitshare, 0.7147474278821124
0.11775921613420007, 232, Dwelling, 0.015497970855530174
0.11755236048888498, 233, Population, 0.9038863490938492
0.11755236048888498, 233, Renovation Cycle, 0.45682003192907783
0.11755236048888498, 233, Energy Intensity, 0.22954163675899486
0.11755236048888498, 233, Typesplit and Splitshare, 0.7611701546260915
0.11755236048888498, 233, Dwelling, 0.1704867572124802
0.11693985948415883, 234, Population, 0.41069538841606734
0.11693985948415883, 234, Renovation Cycle, 0.18629123127775848
0.11693985948415883, 234, Energy Intensity, 0.5071365358388363
0.11693985948415883, 234, Typesplit and Splitshare, 0.3684101608170942
0.11693985948415883, 234, Dwelling, 0.09157939842853458
0.1145669318381864, 235, Population, 0.52895779712642
0.1145669318381864, 235, Renovation Cycle, 0.2564614796833742
0.1145669318381864, 235, Energy Intensity, 0.5397855046808345
0.1145669318381864, 235, Typesplit and Splitshare, 0.5299237561998571
0.1145669318381864, 235, Dwelling, 0.5641843979552115
0.11455988674611088, 236, Population, 0.34758277381827385
0.11455988674611088, 236, Renovation Cycle, 0.07302063677244253
0.11455988674611088, 236, Energy Intensity, 0.7265824562601518
0.11455988674611088, 236, Typesplit and Splitshare, 0.10675775918211439
0.11455988674611088, 236, Dwelling, 0.7337841171725961
0.11454231446538181, 237, Population, 0.3593192715894046
0.11454231446538181, 237, Renovation Cycle, 0.21405567835112327
0.11454231446538181, 237, Energy Intensity, 0.13382406679359515
0.11454231446538181, 237, Typesplit and Splitshare, 0.03316024457867783
0.11454231446538181, 237, Dwelling, 0.01267260390366487
0.1134872087849746, 238, Population, 0.5248423005258406
0.1134872087849746, 238, Renovation Cycle, 0.7463603898369285
0.1134872087849746, 238, Energy Intensity, 0.5112378786030727
0.1134872087849746, 238, Typesplit and Splitshare, 0.5316029852471502
0.1134872087849746, 238, Dwelling, 0.9760005197663675
0.11161602251251387, 239, Population, 0.31999949840789965
0.11161602251251387, 239, Renovation Cycle, 0.9375441411150636
0.11161602251251387, 239, Energy Intensity, 0.9544789704999853
0.11161602251251387, 239, Typesplit and Splitshare, 0.03555746704644447
0.11161602251251387, 239, Dwelling, 0.3568032890352235
0.111295705973167, 240, Population, 0.8092561332417288
0.111295705973167, 240, Renovation Cycle, 0.21496289678696778
0.111295705973167, 240, Energy Intensity, 0.5067959728335935
0.111295705973167, 240, Typesplit and Splitshare, 0.718662626075298
0.111295705973167, 240, Dwelling, 0.2708293823769823
0.11115009740106795, 241, Population, 0.5589193712514635
0.11115009740106795, 241, Renovation Cycle, 0.5764500340824688
0.11115009740106795, 241, Energy Intensity, 0.9540186870710098
0.11115009740106795, 241, Typesplit and Splitshare, 0.5878017669549425
0.11115009740106795, 241, Dwelling, 0.36261005247958644
0.1110069648018601, 242, Population, 0.7755871542592963
0.1110069648018601, 242, Renovation Cycle, 0.792478898743641
0.1110069648018601, 242, Energy Intensity, 0.27998154091593774
0.1110069648018601, 242, Typesplit and Splitshare, 0.6980485990790267
0.1110069648018601, 242, Dwelling, 0.13849368863543354
0.11075875466761942, 243, Population, 0.7786436120068179
0.11075875466761942, 243, Renovation Cycle, 0.5685700575388883
0.11075875466761942, 243, Energy Intensity, 0.3985692865329147
0.11075875466761942, 243, Typesplit and Splitshare, 0.69766180930766
0.11075875466761942, 243, Dwelling, 0.858550392148311
0.10801382616635714, 244, Population, 0.7059210306153666
0.10801382616635714, 244, Renovation Cycle, 0.0665464050187019
0.10801382616635714, 244, Energy Intensity, 0.5945659051192547
0.10801382616635714, 244, Typesplit and Splitshare, 0.6635017546878632
0.10801382616635714, 244, Dwelling, 0.8802345234438854
0.10768077717235135, 245, Population, 0.5515401578188186
0.10768077717235135, 245, Renovation Cycle, 0.9639923349175589
0.10768077717235135, 245, Energy Intensity, 0.5019817988768742
0.10768077717235135, 245, Typesplit and Splitshare, 0.5349827763305753
0.10768077717235135, 245, Dwelling, 0.3984302683935351
0.1073116681198761, 246, Population, 0.4300928640427437
0.1073116681198761, 246, Renovation Cycle, 0.5164064431638273
0.1073116681198761, 246, Energy Intensity, 0.7381950885713889
0.1073116681198761, 246, Typesplit and Splitshare, 0.31433118685036066
0.1073116681198761, 246, Dwelling, 0.6174929197231686
0.10680683365151222, 247, Population, 0.6769753208699819
0.10680683365151222, 247, Renovation Cycle, 0.6576066953610781
0.10680683365151222, 247, Energy Intensity, 0.3433228608407959
0.10680683365151222, 247, Typesplit and Splitshare, 0.6487118898546362
0.10680683365151222, 247, Dwelling, 0.38849700269444354
0.10641199983799765, 248, Population, 0.538984737051251
0.10641199983799765, 248, Renovation Cycle, 0.35309303239988976
0.10641199983799765, 248, Energy Intensity, 0.14407143206307305
0.10641199983799765, 248, Typesplit and Splitshare, 0.498263667604687
0.10641199983799765, 248, Dwelling, 0.1533331761844947
0.10538965787654338, 249, Population, 0.4652203525563161
0.10538965787654338, 249, Renovation Cycle, 0.37190035433412194
0.10538965787654338, 249, Energy Intensity, 0.5486436300687393
0.10538965787654338, 249, Typesplit and Splitshare, 0.4026902236740125
0.10538965787654338, 249, Dwelling, 0.5812854379794408
0.10381842954188078, 250, Population, 0.5720381384727875
0.10381842954188078, 250, Renovation Cycle, 0.9526544544391172
0.10381842954188078, 250, Energy Intensity, 0.12450278262145664
0.10381842954188078, 250, Typesplit and Splitshare, 0.5063141320414084
0.10381842954188078, 250, Dwelling, 0.2821578335329741
0.10321894775791891, 251, Population, 0.5125270177603036
0.10321894775791891, 251, Renovation Cycle, 0.139714275119176
0.10321894775791891, 251, Energy Intensity, 0.9174635926113606
0.10321894775791891, 251, Typesplit and Splitshare, 0.4843706822148449
0.10321894775791891, 251, Dwelling, 0.1842777288101528
0.10299401036990802, 252, Population, 0.4641966159742562
0.10299401036990802, 252, Renovation Cycle, 0.09415796167184676
0.10299401036990802, 252, Energy Intensity, 0.5116264154767544
0.10299401036990802, 252, Typesplit and Splitshare, 0.3953816792850301
0.10299401036990802, 252, Dwelling, 0.8786463036146015
0.10229069133130292, 253, Population, 0.4938898754483102
0.10229069133130292, 253, Renovation Cycle, 0.19740934070994776
0.10229069133130292, 253, Energy Intensity, 0.11247904927284857
0.10229069133130292, 253, Typesplit and Splitshare, 0.3852762036255184
0.10229069133130292, 253, Dwelling, 0.9533894803045421
0.10136788913304824, 254, Population, 0.4763178768794155
0.10136788913304824, 254, Renovation Cycle, 0.8208218071903426
0.10136788913304824, 254, Energy Intensity, 0.049865756982152454
0.10136788913304824, 254, Typesplit and Splitshare, 0.35680018911245914
0.10136788913304824, 254, Dwelling, 0.12310933966287341
0.10108666988678933, 255, Population, 0.7376243949530857
0.10108666988678933, 255, Renovation Cycle, 0.27750226806679257
0.10108666988678933, 255, Energy Intensity, 0.22047833285541207
0.10108666988678933, 255, Typesplit and Splitshare, 0.6474336090139442
0.10108666988678933, 255, Dwelling, 0.23083351364573335
0.10088527405880728, 256, Population, 0.3868480795354171
0.10088527405880728, 256, Renovation Cycle, 0.8436853042557283
0.10088527405880728, 256, Energy Intensity, 0.7399658642999144
0.10088527405880728, 256, Typesplit and Splitshare, 0.14058506092031098
0.10088527405880728, 256, Dwelling, 0.15120450463927848
0.0999690145210028, 257, Population, 0.5240304296840927
0.0999690145210028, 257, Renovation Cycle, 0.9445333390720697
0.0999690145210028, 257, Energy Intensity, 0.2796862385111254
0.0999690145210028, 257, Typesplit and Splitshare, 0.42249638840384207
0.0999690145210028, 257, Dwelling, 0.6076213609429056
0.09953642802735944, 258, Population, 0.37379156391765334
0.09953642802735944, 258, Renovation Cycle, 0.2488415904147031
0.09953642802735944, 258, Energy Intensity, 0.9156187111574157
0.09953642802735944, 258, Typesplit and Splitshare, 0.004679140979121477
0.09953642802735944, 258, Dwelling, 0.7002372731687662
0.09874446515301652, 259, Population, 0.41324515054929534
0.09874446515301652, 259, Renovation Cycle, 0.1261860758115505
0.09874446515301652, 259, Energy Intensity, 0.15110212169781878
0.09874446515301652, 259, Typesplit and Splitshare, 0.0638107303895562
0.09874446515301652, 259, Dwelling, 0.9730496120768434
0.09865741475047407, 260, Population, 0.43134695831937353
0.09865741475047407, 260, Renovation Cycle, 0.3463525309865817
0.09865741475047407, 260, Energy Intensity, 0.5695499346068813
0.09865741475047407, 260, Typesplit and Splitshare, 0.1659102937179524
0.09865741475047407, 260, Dwelling, 0.3732110803576483
0.09857290175837374, 261, Population, 0.48205218973643615
0.09857290175837374, 261, Renovation Cycle, 0.4725512960586057
0.09857290175837374, 261, Energy Intensity, 0.013547010301407147
0.09857290175837374, 261, Typesplit and Splitshare, 0.3495179674056236
0.09857290175837374, 261, Dwelling, 0.8334127921566423
0.09753266163417633, 262, Population, 0.6546075510884033
0.09753266163417633, 262, Renovation Cycle, 0.09840312169568044
0.09753266163417633, 262, Energy Intensity, 0.8278439919891365
0.09753266163417633, 262, Typesplit and Splitshare, 0.6093062528478329
0.09753266163417633, 262, Dwelling, 0.12203601110580009
0.09642070965697734, 263, Population, 0.5787319822006605
0.09642070965697734, 263, Renovation Cycle, 0.4944241059610919
0.09642070965697734, 263, Energy Intensity, 0.6509810623162533
0.09642070965697734, 263, Typesplit and Splitshare, 0.5149882070312297
0.09642070965697734, 263, Dwelling, 0.39619007680189844
0.09554596404318531, 264, Population, 0.4222909246924351
0.09554596404318531, 264, Renovation Cycle, 0.9680123283877962
0.09554596404318531, 264, Energy Intensity, 0.3435458196739214
0.09554596404318531, 264, Typesplit and Splitshare, 0.0004224245937273219
0.09554596404318531, 264, Dwelling, 0.5899589867893035
0.09498797459168087, 265, Population, 0.5072629854269524
0.09498797459168087, 265, Renovation Cycle, 0.7683416031175673
0.09498797459168087, 265, Energy Intensity, 0.7854967044060548
0.09498797459168087, 265, Typesplit and Splitshare, 0.39106201431692067
0.09498797459168087, 265, Dwelling, 0.30749608699487696
0.09495958187533769, 266, Population, 0.8705649451218617
0.09495958187533769, 266, Renovation Cycle, 0.1644814348637751
0.09495958187533769, 266, Energy Intensity, 0.5686281821880077
0.09495958187533769, 266, Typesplit and Splitshare, 0.706149178523182
0.09495958187533769, 266, Dwelling, 0.14169173594656692
0.09486648361952489, 267, Population, 0.4470962104073657
0.09486648361952489, 267, Renovation Cycle, 0.05178576460861539
0.09486648361952489, 267, Energy Intensity, 0.607407082369334
0.09486648361952489, 267, Typesplit and Splitshare, 0.1985629330475176
0.09486648361952489, 267, Dwelling, 0.07309817806888042
0.09484247474106534, 268, Population, 0.4676154303501142
0.09484247474106534, 268, Renovation Cycle, 0.11169895369467597
0.09484247474106534, 268, Energy Intensity, 0.2979436356554842
0.09484247474106534, 268, Typesplit and Splitshare, 0.2606621166614628
0.09484247474106534, 268, Dwelling, 0.619743117647163
0.0934221289574632, 269, Population, 0.931378804326485
0.0934221289574632, 269, Renovation Cycle, 0.1417438007019579
0.0934221289574632, 269, Energy Intensity, 0.016239037615521923
0.0934221289574632, 269, Typesplit and Splitshare, 0.720707824265226
0.0934221289574632, 269, Dwelling, 0.9865596163875204
0.09280591659800771, 270, Population, 0.41765086232378257
0.09280591659800771, 270, Renovation Cycle, 0.3601529647013313
0.09280591659800771, 270, Energy Intensity, 0.8355479642074233
0.09280591659800771, 270, Typesplit and Splitshare, 0.06714569958999805
0.09280591659800771, 270, Dwelling, 0.7009414183964295
0.09259588334600631, 271, Population, 0.5095090442779036
0.09259588334600631, 271, Renovation Cycle, 0.18099111172399074
0.09259588334600631, 271, Energy Intensity, 0.07958665280678046
0.09259588334600631, 271, Typesplit and Splitshare, 0.34021487404329676
0.09259588334600631, 271, Dwelling, 0.7830516848742606
0.09219935711572429, 272, Population, 0.7955017522433323
0.09219935711572429, 272, Renovation Cycle, 0.5614386594065831
0.09219935711572429, 272, Energy Intensity, 0.10191585373274858
0.09219935711572429, 272, Typesplit and Splitshare, 0.6504312612032874
0.09219935711572429, 272, Dwelling, 0.6005267356332549
0.09186548790440899, 273, Population, 0.9642470279436663
0.09186548790440899, 273, Renovation Cycle, 0.4732287247824627
0.09186548790440899, 273, Energy Intensity, 0.54528861746241
0.09186548790440899, 273, Typesplit and Splitshare, 0.7371313380610126
0.09186548790440899, 273, Dwelling, 0.27531627403791337
0.09176821498638922, 274, Population, 0.7363959016045442
0.09176821498638922, 274, Renovation Cycle, 0.9107806639497129
0.09176821498638922, 274, Energy Intensity, 0.9798238236243294
0.09176821498638922, 274, Typesplit and Splitshare, 0.6496053180237542
0.09176821498638922, 274, Dwelling, 0.10501690242325656
0.09089671167196046, 275, Population, 0.5680173017169144
0.09089671167196046, 275, Renovation Cycle, 0.8316023917209592
0.09089671167196046, 275, Energy Intensity, 0.09615276698463693
0.09089671167196046, 275, Typesplit and Splitshare, 0.42385541256742854
0.09089671167196046, 275, Dwelling, 0.7902958798623358
0.09051143491577111, 276, Population, 0.43745638101339956
0.09051143491577111, 276, Renovation Cycle, 0.18672994031536483
0.09051143491577111, 276, Energy Intensity, 0.8917631672494595
0.09051143491577111, 276, Typesplit and Splitshare, 0.21944423956062997
0.09051143491577111, 276, Dwelling, 0.09457526367728686
0.09008981565544652, 277, Population, 0.45638691562189393
0.09008981565544652, 277, Renovation Cycle, 0.8518450746506634
0.09008981565544652, 277, Energy Intensity, 0.22065651081118665
0.09008981565544652, 277, Typesplit and Splitshare, 0.13192635035597033
0.09008981565544652, 277, Dwelling, 0.4689148257956073
0.0899571117792635, 278, Population, 0.49909216443091475
0.0899571117792635, 278, Renovation Cycle, 0.3133277181602506
0.0899571117792635, 278, Energy Intensity, 0.12445017062307695
0.0899571117792635, 278, Typesplit and Splitshare, 0.2547323327629467
0.0899571117792635, 278, Dwelling, 0.031469531284797236
0.08992582949130759, 279, Population, 0.554669227879964
0.08992582949130759, 279, Renovation Cycle, 0.8052379613950003
0.08992582949130759, 279, Energy Intensity, 0.5379687347637258
0.08992582949130759, 279, Typesplit and Splitshare, 0.44046571752172214
0.08992582949130759, 279, Dwelling, 0.6147656342786478
0.08924140320545601, 280, Population, 0.48954155079407236
0.08924140320545601, 280, Renovation Cycle, 0.6476305551877585
0.08924140320545601, 280, Energy Intensity, 0.6414339827647965
0.08924140320545601, 280, Typesplit and Splitshare, 0.2658979755014437
0.08924140320545601, 280, Dwelling, 0.2999049953351003
0.08849525140457595, 281, Population, 0.5386506856768383
0.08849525140457595, 281, Renovation Cycle, 0.66955968121855
0.08849525140457595, 281, Energy Intensity, 0.1616538335268275
0.08849525140457595, 281, Typesplit and Splitshare, 0.3663353144342595
0.08849525140457595, 281, Dwelling, 0.3626529699055364
0.08847298497711338, 282, Population, 0.4610088998308103
0.08847298497711338, 282, Renovation Cycle, 0.3377373572364486
0.08847298497711338, 282, Energy Intensity, 0.4982182905452124
0.08847298497711338, 282, Typesplit and Splitshare, 0.12738816867332148
0.08847298497711338, 282, Dwelling, 0.5028039909065898
0.08806076081329114, 283, Population, 0.5015073680474452
0.08806076081329114, 283, Renovation Cycle, 0.010984272743017498
0.08806076081329114, 283, Energy Intensity, 0.053810049117820724
0.08806076081329114, 283, Typesplit and Splitshare, 0.29419723057527725
0.08806076081329114, 283, Dwelling, 0.5911466047516871
