"Fitness", "Individual", "Variable", "Value"
0.25791780110914286, 119, Energy Intensity, 2079
0.25791780110914286, 119, Typesplit and Splitshare, 2093
0.25791780110914286, 119, Dwelling, 2070
0.25649552235837014, 120, Population, 2037
0.25649552235837014, 120, Renovation Cycle, 2094
0.25649552235837014, 120, Energy Intensity, 2071
0.25649552235837014, 120, Typesplit and Splitshare, 2076
0.25649552235837014, 120, Dwelling, 2041
0.2559703683563969, 121, Population, 2050
0.2559703683563969, 121, Renovation Cycle, 2096
0.2559703683563969, 121, Energy Intensity, 2086
0.2559703683563969, 121, Typesplit and Splitshare, 2054
0.2559703683563969, 121, Dwelling, 2080
0.2556349381107075, 122, Population, 2035
0.2556349381107075, 122, Renovation Cycle, 2056
0.2556349381107075, 122, Energy Intensity, 2034
0.2556349381107075, 122, Typesplit and Splitshare, 2038
0.2556349381107075, 122, Dwelling, 2049
0.25436307584966833, 123, Population, 2088
0.25436307584966833, 123, Renovation Cycle, 2034
0.25436307584966833, 123, Energy Intensity, 2028
0.25436307584966833, 123, Typesplit and Splitshare, 2084
0.25436307584966833, 123, Dwelling, 2038
0.2537446999526106, 124, Population, 2026
0.2537446999526106, 124, Renovation Cycle, 2069
0.2537446999526106, 124, Energy Intensity, 2044
0.2537446999526106, 124, Typesplit and Splitshare, 2030
0.2537446999526106, 124, Dwelling, 2053
0.24892842519830494, 125, Population, 2046
0.24892842519830494, 125, Renovation Cycle, 2033
0.24892842519830494, 125, Energy Intensity, 2096
0.24892842519830494, 125, Typesplit and Splitshare, 2075
0.24892842519830494, 125, Dwelling, 2041
0.24622934530564883, 126, Population, 2084
0.24622934530564883, 126, Renovation Cycle, 2063
0.24622934530564883, 126, Energy Intensity, 2074
0.24622934530564883, 126, Typesplit and Splitshare, 2078
0.24622934530564883, 126, Dwelling, 2078
0.24487151388115577, 127, Population, 2059
0.24487151388115577, 127, Renovation Cycle, 2078
0.24487151388115577, 127, Energy Intensity, 2064
0.24487151388115577, 127, Typesplit and Splitshare, 2084
0.24487151388115577, 127, Dwelling, 2094
0.24394402262087217, 128, Population, 2060
0.24394402262087217, 128, Renovation Cycle, 2029
0.24394402262087217, 128, Energy Intensity, 2060
0.24394402262087217, 128, Typesplit and Splitshare, 2045
0.24394402262087217, 128, Dwelling, 2080
0.24146471732643462, 129, Population, 2079
0.24146471732643462, 129, Renovation Cycle, 2049
0.24146471732643462, 129, Energy Intensity, 2037
0.24146471732643462, 129, Typesplit and Splitshare, 2027
0.24146471732643462, 129, Dwelling, 2097
0.24098605457945288, 130, Population, 2055
0.24098605457945288, 130, Renovation Cycle, 2043
0.24098605457945288, 130, Energy Intensity, 2034
0.24098605457945288, 130, Typesplit and Splitshare, 2062
0.24098605457945288, 130, Dwelling, 2031
0.24072606185632986, 131, Population, 2034
0.24072606185632986, 131, Renovation Cycle, 2082
0.24072606185632986, 131, Energy Intensity, 2031
0.24072606185632986, 131, Typesplit and Splitshare, 2086
0.24072606185632986, 131, Dwelling, 2027
0.23507038083906173, 132, Population, 2064
0.23507038083906173, 132, Renovation Cycle, 2062
0.23507038083906173, 132, Energy Intensity, 2075
0.23507038083906173, 132, Typesplit and Splitshare, 2087
0.23507038083906173, 132, Dwelling, 2056
0.23277431916371885, 133, Population, 2094
0.23277431916371885, 133, Renovation Cycle, 2072
0.23277431916371885, 133, Energy Intensity, 2028
0.23277431916371885, 133, Typesplit and Splitshare, 2030
0.23277431916371885, 133, Dwelling, 2046
0.23202111552699442, 134, Population, 2026
0.23202111552699442, 134, Renovation Cycle, 2083
0.23202111552699442, 134, Energy Intensity, 2069
0.23202111552699442, 134, Typesplit and Splitshare, 2097
0.23202111552699442, 134, Dwelling, 2035
0.23171157454195526, 135, Population, 2083
0.23171157454195526, 135, Renovation Cycle, 2087
0.23171157454195526, 135, Energy Intensity, 2025
0.23171157454195526, 135, Typesplit and Splitshare, 2087
0.23171157454195526, 135, Dwelling, 2049
0.2310203255967721, 136, Population, 2089
0.2310203255967721, 136, Renovation Cycle, 2059
0.2310203255967721, 136, Energy Intensity, 2039
0.2310203255967721, 136, Typesplit and Splitshare, 2035
0.2310203255967721, 136, Dwelling, 2087
0.23079369308145695, 137, Population, 2087
0.23079369308145695, 137, Renovation Cycle, 2080
0.23079369308145695, 137, Energy Intensity, 2093
0.23079369308145695, 137, Typesplit and Splitshare, 2066
0.23079369308145695, 137, Dwelling, 2050
0.22871678329228476, 138, Population, 2054
0.22871678329228476, 138, Renovation Cycle, 2096
0.22871678329228476, 138, Energy Intensity, 2054
0.22871678329228476, 138, Typesplit and Splitshare, 2051
0.22871678329228476, 138, Dwelling, 2058
0.22860761826700204, 139, Population, 2063
0.22860761826700204, 139, Renovation Cycle, 2086
0.22860761826700204, 139, Energy Intensity, 2032
0.22860761826700204, 139, Typesplit and Splitshare, 2046
0.22860761826700204, 139, Dwelling, 2060
0.22859016766634893, 140, Population, 2037
0.22859016766634893, 140, Renovation Cycle, 2068
0.22859016766634893, 140, Energy Intensity, 2026
0.22859016766634893, 140, Typesplit and Splitshare, 2060
0.22859016766634893, 140, Dwelling, 2076
0.22852561567060475, 141, Population, 2067
0.22852561567060475, 141, Renovation Cycle, 2091
0.22852561567060475, 141, Energy Intensity, 2033
0.22852561567060475, 141, Typesplit and Splitshare, 2063
0.22852561567060475, 141, Dwelling, 2082
0.2242742076209298, 142, Population, 2088
0.2242742076209298, 142, Renovation Cycle, 2084
0.2242742076209298, 142, Energy Intensity, 2032
0.2242742076209298, 142, Typesplit and Splitshare, 2086
0.2242742076209298, 142, Dwelling, 2089
0.22411211206895307, 143, Population, 2035
0.22411211206895307, 143, Renovation Cycle, 2025
0.22411211206895307, 143, Energy Intensity, 2098
0.22411211206895307, 143, Typesplit and Splitshare, 2029
0.22411211206895307, 143, Dwelling, 2025
0.2239223192497407, 144, Population, 2053
0.2239223192497407, 144, Renovation Cycle, 2080
0.2239223192497407, 144, Energy Intensity, 2054
0.2239223192497407, 144, Typesplit and Splitshare, 2063
0.2239223192497407, 144, Dwelling, 2096
0.22356822063880802, 145, Population, 2046
0.22356822063880802, 145, Renovation Cycle, 2081
0.22356822063880802, 145, Energy Intensity, 2065
0.22356822063880802, 145, Typesplit and Splitshare, 2064
0.22356822063880802, 145, Dwelling, 2084
0.221465151678793, 146, Population, 2052
0.221465151678793, 146, Renovation Cycle, 2042
0.221465151678793, 146, Energy Intensity, 2061
0.221465151678793, 146, Typesplit and Splitshare, 2039
0.221465151678793, 146, Dwelling, 2053
0.2206211073282517, 147, Population, 2091
0.2206211073282517, 147, Renovation Cycle, 2079
0.2206211073282517, 147, Energy Intensity, 2042
0.2206211073282517, 147, Typesplit and Splitshare, 2055
0.2206211073282517, 147, Dwelling, 2049
0.21996796011068553, 148, Population, 2077
0.21996796011068553, 148, Renovation Cycle, 2047
0.21996796011068553, 148, Energy Intensity, 2053
0.21996796011068553, 148, Typesplit and Splitshare, 2034
0.21996796011068553, 148, Dwelling, 2063
0.2186051102409895, 149, Population, 2077
0.2186051102409895, 149, Renovation Cycle, 2093
0.2186051102409895, 149, Energy Intensity, 2090
0.2186051102409895, 149, Typesplit and Splitshare, 2098
0.2186051102409895, 149, Dwelling, 2048
0.21785764555023882, 150, Population, 2051
0.21785764555023882, 150, Renovation Cycle, 2048
0.21785764555023882, 150, Energy Intensity, 2062
0.21785764555023882, 150, Typesplit and Splitshare, 2049
0.21785764555023882, 150, Dwelling, 2054
0.21784771555000704, 151, Population, 2067
0.21784771555000704, 151, Renovation Cycle, 2040
0.21784771555000704, 151, Energy Intensity, 2059
0.21784771555000704, 151, Typesplit and Splitshare, 2075
0.21784771555000704, 151, Dwelling, 2092
0.2177924396449426, 152, Population, 2069
0.2177924396449426, 152, Renovation Cycle, 2047
0.2177924396449426, 152, Energy Intensity, 2027
0.2177924396449426, 152, Typesplit and Splitshare, 2043
0.2177924396449426, 152, Dwelling, 2074
0.216921472020767, 153, Population, 2080
0.216921472020767, 153, Renovation Cycle, 2025
0.216921472020767, 153, Energy Intensity, 2039
0.216921472020767, 153, Typesplit and Splitshare, 2046
0.216921472020767, 153, Dwelling, 2034
0.21633986074589423, 154, Population, 2036
0.21633986074589423, 154, Renovation Cycle, 2027
0.21633986074589423, 154, Energy Intensity, 2055
0.21633986074589423, 154, Typesplit and Splitshare, 2044
0.21633986074589423, 154, Dwelling, 2037
0.213275555436192, 155, Population, 2081
0.213275555436192, 155, Renovation Cycle, 2027
0.213275555436192, 155, Energy Intensity, 2084
0.213275555436192, 155, Typesplit and Splitshare, 2049
0.213275555436192, 155, Dwelling, 2026
0.21175231893820817, 156, Population, 2028
0.21175231893820817, 156, Renovation Cycle, 2051
0.21175231893820817, 156, Energy Intensity, 2054
0.21175231893820817, 156, Typesplit and Splitshare, 2046
0.21175231893820817, 156, Dwelling, 2086
0.21135677253342797, 157, Population, 2073
0.21135677253342797, 157, Renovation Cycle, 2069
0.21135677253342797, 157, Energy Intensity, 2084
0.21135677253342797, 157, Typesplit and Splitshare, 2082
0.21135677253342797, 157, Dwelling, 2040
0.21118776427161542, 158, Population, 2086
0.21118776427161542, 158, Renovation Cycle, 2030
0.21118776427161542, 158, Energy Intensity, 2048
0.21118776427161542, 158, Typesplit and Splitshare, 2093
0.21118776427161542, 158, Dwelling, 2082
0.21116748391758536, 159, Population, 2061
0.21116748391758536, 159, Renovation Cycle, 2029
0.21116748391758536, 159, Energy Intensity, 2027
0.21116748391758536, 159, Typesplit and Splitshare, 2081
0.21116748391758536, 159, Dwelling, 2063
0.2109978841491929, 160, Population, 2073
0.2109978841491929, 160, Renovation Cycle, 2056
0.2109978841491929, 160, Energy Intensity, 2094
0.2109978841491929, 160, Typesplit and Splitshare, 2051
0.2109978841491929, 160, Dwelling, 2086
0.20880536206678257, 161, Population, 2051
0.20880536206678257, 161, Renovation Cycle, 2091
0.20880536206678257, 161, Energy Intensity, 2064
0.20880536206678257, 161, Typesplit and Splitshare, 2075
0.20880536206678257, 161, Dwelling, 2038
0.20837381231695903, 162, Population, 2066
0.20837381231695903, 162, Renovation Cycle, 2029
0.20837381231695903, 162, Energy Intensity, 2063
0.20837381231695903, 162, Typesplit and Splitshare, 2091
0.20837381231695903, 162, Dwelling, 2044
0.20768599100396062, 163, Population, 2048
0.20768599100396062, 163, Renovation Cycle, 2037
0.20768599100396062, 163, Energy Intensity, 2036
0.20768599100396062, 163, Typesplit and Splitshare, 2054
0.20768599100396062, 163, Dwelling, 2041
0.20700486810628535, 164, Population, 2092
0.20700486810628535, 164, Renovation Cycle, 2064
0.20700486810628535, 164, Energy Intensity, 2099
0.20700486810628535, 164, Typesplit and Splitshare, 2051
0.20700486810628535, 164, Dwelling, 2070
0.20647497683865249, 165, Population, 2083
0.20647497683865249, 165, Renovation Cycle, 2085
0.20647497683865249, 165, Energy Intensity, 2034
0.20647497683865249, 165, Typesplit and Splitshare, 2071
0.20647497683865249, 165, Dwelling, 2092
0.2051152143789713, 166, Population, 2067
0.2051152143789713, 166, Renovation Cycle, 2090
0.2051152143789713, 166, Energy Intensity, 2089
0.2051152143789713, 166, Typesplit and Splitshare, 2077
0.2051152143789713, 166, Dwelling, 2055
0.2050232652681218, 167, Population, 2061
0.2050232652681218, 167, Renovation Cycle, 2071
0.2050232652681218, 167, Energy Intensity, 2081
0.2050232652681218, 167, Typesplit and Splitshare, 2038
0.2050232652681218, 167, Dwelling, 2059
0.20492924783861496, 168, Population, 2076
0.20492924783861496, 168, Renovation Cycle, 2026
0.20492924783861496, 168, Energy Intensity, 2052
0.20492924783861496, 168, Typesplit and Splitshare, 2035
0.20492924783861496, 168, Dwelling, 2036
0.2028169908436498, 169, Population, 2040
0.2028169908436498, 169, Renovation Cycle, 2091
0.2028169908436498, 169, Energy Intensity, 2028
0.2028169908436498, 169, Typesplit and Splitshare, 2068
0.2028169908436498, 169, Dwelling, 2082
0.20239596034065285, 170, Population, 2091
0.20239596034065285, 170, Renovation Cycle, 2034
0.20239596034065285, 170, Energy Intensity, 2098
0.20239596034065285, 170, Typesplit and Splitshare, 2031
0.20239596034065285, 170, Dwelling, 2087
0.20182065944413086, 171, Population, 2072
0.20182065944413086, 171, Renovation Cycle, 2049
0.20182065944413086, 171, Energy Intensity, 2050
0.20182065944413086, 171, Typesplit and Splitshare, 2099
0.20182065944413086, 171, Dwelling, 2048
0.20129767526737083, 172, Population, 2077
0.20129767526737083, 172, Renovation Cycle, 2082
0.20129767526737083, 172, Energy Intensity, 2048
0.20129767526737083, 172, Typesplit and Splitshare, 2056
0.20129767526737083, 172, Dwelling, 2050
0.20006383079735157, 173, Population, 2025
0.20006383079735157, 173, Renovation Cycle, 2095
0.20006383079735157, 173, Energy Intensity, 2050
0.20006383079735157, 173, Typesplit and Splitshare, 2038
0.20006383079735157, 173, Dwelling, 2078
0.19798225638458467, 174, Population, 2096
0.19798225638458467, 174, Renovation Cycle, 2098
0.19798225638458467, 174, Energy Intensity, 2030
0.19798225638458467, 174, Typesplit and Splitshare, 2097
0.19798225638458467, 174, Dwelling, 2090
0.19578349630591085, 175, Population, 2026
0.19578349630591085, 175, Renovation Cycle, 2090
0.19578349630591085, 175, Energy Intensity, 2045
0.19578349630591085, 175, Typesplit and Splitshare, 2027
0.19578349630591085, 175, Dwelling, 2049
0.1897221285257877, 176, Population, 2037
0.1897221285257877, 176, Renovation Cycle, 2068
0.1897221285257877, 176, Energy Intensity, 2043
0.1897221285257877, 176, Typesplit and Splitshare, 2047
0.1897221285257877, 176, Dwelling, 2049
0.18959060992478272, 177, Population, 2030
0.18959060992478272, 177, Renovation Cycle, 2039
0.18959060992478272, 177, Energy Intensity, 2054
0.18959060992478272, 177, Typesplit and Splitshare, 2087
0.18959060992478272, 177, Dwelling, 2065
0.18442331500324324, 178, Population, 2040
0.18442331500324324, 178, Renovation Cycle, 2078
0.18442331500324324, 178, Energy Intensity, 2075
0.18442331500324324, 178, Typesplit and Splitshare, 2049
0.18442331500324324, 178, Dwelling, 2036
0.1842932422373185, 179, Population, 2031
0.1842932422373185, 179, Renovation Cycle, 2046
0.1842932422373185, 179, Energy Intensity, 2072
0.1842932422373185, 179, Typesplit and Splitshare, 2044
0.1842932422373185, 179, Dwelling, 2081
0.18296312067092022, 180, Population, 2092
0.18296312067092022, 180, Renovation Cycle, 2028
0.18296312067092022, 180, Energy Intensity, 2073
0.18296312067092022, 180, Typesplit and Splitshare, 2043
0.18296312067092022, 180, Dwelling, 2063
0.18067821285173094, 181, Population, 2096
0.18067821285173094, 181, Renovation Cycle, 2047
0.18067821285173094, 181, Energy Intensity, 2062
0.18067821285173094, 181, Typesplit and Splitshare, 2057
0.18067821285173094, 181, Dwelling, 2048
0.17925218075876412, 182, Population, 2093
0.17925218075876412, 182, Renovation Cycle, 2041
0.17925218075876412, 182, Energy Intensity, 2074
0.17925218075876412, 182, Typesplit and Splitshare, 2078
0.17925218075876412, 182, Dwelling, 2034
0.17509715124011357, 183, Population, 2043
0.17509715124011357, 183, Renovation Cycle, 2025
0.17509715124011357, 183, Energy Intensity, 2074
0.17509715124011357, 183, Typesplit and Splitshare, 2093
0.17509715124011357, 183, Dwelling, 2085
0.173589394841036, 184, Population, 2089
0.173589394841036, 184, Renovation Cycle, 2062
0.173589394841036, 184, Energy Intensity, 2059
0.173589394841036, 184, Typesplit and Splitshare, 2071
0.173589394841036, 184, Dwelling, 2068
0.1734289343275936, 185, Population, 2093
0.1734289343275936, 185, Renovation Cycle, 2035
0.1734289343275936, 185, Energy Intensity, 2099
0.1734289343275936, 185, Typesplit and Splitshare, 2042
0.1734289343275936, 185, Dwelling, 2044
0.17288825748180123, 186, Population, 2085
0.17288825748180123, 186, Renovation Cycle, 2036
0.17288825748180123, 186, Energy Intensity, 2093
0.17288825748180123, 186, Typesplit and Splitshare, 2053
0.17288825748180123, 186, Dwelling, 2073
0.17189999108035497, 187, Population, 2093
0.17189999108035497, 187, Renovation Cycle, 2065
0.17189999108035497, 187, Energy Intensity, 2052
0.17189999108035497, 187, Typesplit and Splitshare, 2070
0.17189999108035497, 187, Dwelling, 2036
0.17022599619036483, 188, Population, 2085
0.17022599619036483, 188, Renovation Cycle, 2044
0.17022599619036483, 188, Energy Intensity, 2076
0.17022599619036483, 188, Typesplit and Splitshare, 2025
0.17022599619036483, 188, Dwelling, 2054
0.16986043570744128, 189, Population, 2080
0.16986043570744128, 189, Renovation Cycle, 2086
0.16986043570744128, 189, Energy Intensity, 2060
0.16986043570744128, 189, Typesplit and Splitshare, 2054
0.16986043570744128, 189, Dwelling, 2060
0.16768070176860617, 190, Population, 2094
0.16768070176860617, 190, Renovation Cycle, 2099
0.16768070176860617, 190, Energy Intensity, 2081
0.16768070176860617, 190, Typesplit and Splitshare, 2095
0.16768070176860617, 190, Dwelling, 2077
0.16732472114938574, 191, Population, 2090
0.16732472114938574, 191, Renovation Cycle, 2081
0.16732472114938574, 191, Energy Intensity, 2027
0.16732472114938574, 191, Typesplit and Splitshare, 2066
0.16732472114938574, 191, Dwelling, 2060
0.16624517286550375, 192, Population, 2083
0.16624517286550375, 192, Renovation Cycle, 2080
0.16624517286550375, 192, Energy Intensity, 2096
0.16624517286550375, 192, Typesplit and Splitshare, 2047
0.16624517286550375, 192, Dwelling, 2058
0.1616701333860485, 193, Population, 2075
0.1616701333860485, 193, Renovation Cycle, 2082
0.1616701333860485, 193, Energy Intensity, 2087
0.1616701333860485, 193, Typesplit and Splitshare, 2031
0.1616701333860485, 193, Dwelling, 2053
0.16127254111921602, 194, Population, 2045
0.16127254111921602, 194, Renovation Cycle, 2038
0.16127254111921602, 194, Energy Intensity, 2052
0.16127254111921602, 194, Typesplit and Splitshare, 2074
0.16127254111921602, 194, Dwelling, 2037
0.1586028535658892, 195, Population, 2039
0.1586028535658892, 195, Renovation Cycle, 2072
0.1586028535658892, 195, Energy Intensity, 2034
0.1586028535658892, 195, Typesplit and Splitshare, 2074
0.1586028535658892, 195, Dwelling, 2081
0.1585793221752957, 196, Population, 2081
0.1585793221752957, 196, Renovation Cycle, 2060
0.1585793221752957, 196, Energy Intensity, 2088
0.1585793221752957, 196, Typesplit and Splitshare, 2074
0.1585793221752957, 196, Dwelling, 2088
0.15765837969451843, 197, Population, 2037
0.15765837969451843, 197, Renovation Cycle, 2071
0.15765837969451843, 197, Energy Intensity, 2042
0.15765837969451843, 197, Typesplit and Splitshare, 2036
0.15765837969451843, 197, Dwelling, 2095
0.15658433029295282, 198, Population, 2041
0.15658433029295282, 198, Renovation Cycle, 2057
0.15658433029295282, 198, Energy Intensity, 2028
0.15658433029295282, 198, Typesplit and Splitshare, 2079
0.15658433029295282, 198, Dwelling, 2034
0.15591867479825197, 199, Population, 2078
0.15591867479825197, 199, Renovation Cycle, 2072
0.15591867479825197, 199, Energy Intensity, 2073
0.15591867479825197, 199, Typesplit and Splitshare, 2071
0.15591867479825197, 199, Dwelling, 2045
0.1536746797242578, 200, Population, 2034
0.1536746797242578, 200, Renovation Cycle, 2036
0.1536746797242578, 200, Energy Intensity, 2071
0.1536746797242578, 200, Typesplit and Splitshare, 2092
0.1536746797242578, 200, Dwelling, 2029
0.1491708139748405, 201, Population, 2086
0.1491708139748405, 201, Renovation Cycle, 2061
0.1491708139748405, 201, Energy Intensity, 2088
0.1491708139748405, 201, Typesplit and Splitshare, 2032
0.1491708139748405, 201, Dwelling, 2059
0.14914895848516427, 202, Population, 2044
0.14914895848516427, 202, Renovation Cycle, 2052
0.14914895848516427, 202, Energy Intensity, 2040
0.14914895848516427, 202, Typesplit and Splitshare, 2084
0.14914895848516427, 202, Dwelling, 2028
0.14874735855665827, 203, Population, 2087
0.14874735855665827, 203, Renovation Cycle, 2090
0.14874735855665827, 203, Energy Intensity, 2092
0.14874735855665827, 203, Typesplit and Splitshare, 2057
0.14874735855665827, 203, Dwelling, 2035
0.14762779538181103, 204, Population, 2029
0.14762779538181103, 204, Renovation Cycle, 2074
0.14762779538181103, 204, Energy Intensity, 2025
0.14762779538181103, 204, Typesplit and Splitshare, 2079
0.14762779538181103, 204, Dwelling, 2061
0.1472307211699195, 205, Population, 2031
0.1472307211699195, 205, Renovation Cycle, 2040
0.1472307211699195, 205, Energy Intensity, 2032
0.1472307211699195, 205, Typesplit and Splitshare, 2034
0.1472307211699195, 205, Dwelling, 2084
0.14702235858271087, 206, Population, 2062
0.14702235858271087, 206, Renovation Cycle, 2035
0.14702235858271087, 206, Energy Intensity, 2033
0.14702235858271087, 206, Typesplit and Splitshare, 2081
0.14702235858271087, 206, Dwelling, 2050
0.1441328077387112, 207, Population, 2063
0.1441328077387112, 207, Renovation Cycle, 2047
0.1441328077387112, 207, Energy Intensity, 2076
0.1441328077387112, 207, Typesplit and Splitshare, 2035
0.1441328077387112, 207, Dwelling, 2047
0.143022482153621, 208, Population, 2026
0.143022482153621, 208, Renovation Cycle, 2037
0.143022482153621, 208, Energy Intensity, 2054
0.143022482153621, 208, Typesplit and Splitshare, 2025
0.143022482153621, 208, Dwelling, 2056
0.14177113084701293, 209, Population, 2042
0.14177113084701293, 209, Renovation Cycle, 2091
0.14177113084701293, 209, Energy Intensity, 2083
0.14177113084701293, 209, Typesplit and Splitshare, 2078
0.14177113084701293, 209, Dwelling, 2026
0.14044317015325297, 210, Population, 2050
0.14044317015325297, 210, Renovation Cycle, 2071
0.14044317015325297, 210, Energy Intensity, 2099
0.14044317015325297, 210, Typesplit and Splitshare, 2031
0.14044317015325297, 210, Dwelling, 2082
0.13852422740033452, 211, Population, 2063
0.13852422740033452, 211, Renovation Cycle, 2084
0.13852422740033452, 211, Energy Intensity, 2079
0.13852422740033452, 211, Typesplit and Splitshare, 2091
0.13852422740033452, 211, Dwelling, 2063
0.13829189808108702, 212, Population, 2057
0.13829189808108702, 212, Renovation Cycle, 2032
0.13829189808108702, 212, Energy Intensity, 2040
0.13829189808108702, 212, Typesplit and Splitshare, 2061
0.13829189808108702, 212, Dwelling, 2038
0.13757041752678398, 213, Population, 2054
0.13757041752678398, 213, Renovation Cycle, 2064
0.13757041752678398, 213, Energy Intensity, 2068
0.13757041752678398, 213, Typesplit and Splitshare, 2039
0.13757041752678398, 213, Dwelling, 2054
0.13509847354595003, 214, Population, 2091
0.13509847354595003, 214, Renovation Cycle, 2044
0.13509847354595003, 214, Energy Intensity, 2040
0.13509847354595003, 214, Typesplit and Splitshare, 2030
0.13509847354595003, 214, Dwelling, 2067
0.13495813185036684, 215, Population, 2056
0.13495813185036684, 215, Renovation Cycle, 2075
0.13495813185036684, 215, Energy Intensity, 2091
0.13495813185036684, 215, Typesplit and Splitshare, 2086
0.13495813185036684, 215, Dwelling, 2074
0.13312018415493318, 216, Population, 2076
0.13312018415493318, 216, Renovation Cycle, 2088
0.13312018415493318, 216, Energy Intensity, 2060
0.13312018415493318, 216, Typesplit and Splitshare, 2026
0.13312018415493318, 216, Dwelling, 2032
0.1329401714974458, 217, Population, 2083
0.1329401714974458, 217, Renovation Cycle, 2054
0.1329401714974458, 217, Energy Intensity, 2084
0.1329401714974458, 217, Typesplit and Splitshare, 2067
0.1329401714974458, 217, Dwelling, 2060
0.13162694589324203, 218, Population, 2027
0.13162694589324203, 218, Renovation Cycle, 2059
0.13162694589324203, 218, Energy Intensity, 2097
0.13162694589324203, 218, Typesplit and Splitshare, 2067
0.13162694589324203, 218, Dwelling, 2064
0.13055408146914846, 219, Population, 2061
0.13055408146914846, 219, Renovation Cycle, 2030
0.13055408146914846, 219, Energy Intensity, 2080
0.13055408146914846, 219, Typesplit and Splitshare, 2052
0.13055408146914846, 219, Dwelling, 2080
0.12978488779275138, 220, Population, 2039
0.12978488779275138, 220, Renovation Cycle, 2068
0.12978488779275138, 220, Energy Intensity, 2085
0.12978488779275138, 220, Typesplit and Splitshare, 2086
0.12978488779275138, 220, Dwelling, 2055
0.12837563925946588, 221, Population, 2067
0.12837563925946588, 221, Renovation Cycle, 2045
0.12837563925946588, 221, Energy Intensity, 2094
0.12837563925946588, 221, Typesplit and Splitshare, 2080
0.12837563925946588, 221, Dwelling, 2040
0.1268382330134049, 222, Population, 2079
0.1268382330134049, 222, Renovation Cycle, 2029
0.1268382330134049, 222, Energy Intensity, 2039
0.1268382330134049, 222, Typesplit and Splitshare, 2059
0.1268382330134049, 222, Dwelling, 2063
0.12681813730821878, 223, Population, 2072
0.12681813730821878, 223, Renovation Cycle, 2048
0.12681813730821878, 223, Energy Intensity, 2092
0.12681813730821878, 223, Typesplit and Splitshare, 2087
0.12681813730821878, 223, Dwelling, 2044
0.12649489153943086, 224, Population, 2052
0.12649489153943086, 224, Renovation Cycle, 2068
0.12649489153943086, 224, Energy Intensity, 2034
0.12649489153943086, 224, Typesplit and Splitshare, 2061
0.12649489153943086, 224, Dwelling, 2054
0.12549046512644876, 225, Population, 2064
0.12549046512644876, 225, Renovation Cycle, 2030
0.12549046512644876, 225, Energy Intensity, 2028
0.12549046512644876, 225, Typesplit and Splitshare, 2050
0.12549046512644876, 225, Dwelling, 2084
0.1254047963875061, 226, Population, 2029
0.1254047963875061, 226, Renovation Cycle, 2028
0.1254047963875061, 226, Energy Intensity, 2038
0.1254047963875061, 226, Typesplit and Splitshare, 2065
0.1254047963875061, 226, Dwelling, 2076
0.12282648831825084, 227, Population, 2082
0.12282648831825084, 227, Renovation Cycle, 2084
0.12282648831825084, 227, Energy Intensity, 2041
0.12282648831825084, 227, Typesplit and Splitshare, 2037
0.12282648831825084, 227, Dwelling, 2057
0.12111974185437434, 228, Population, 2033
0.12111974185437434, 228, Renovation Cycle, 2093
0.12111974185437434, 228, Energy Intensity, 2051
0.12111974185437434, 228, Typesplit and Splitshare, 2049
0.12111974185437434, 228, Dwelling, 2071
0.11943624925996602, 229, Population, 2065
0.11943624925996602, 229, Renovation Cycle, 2058
0.11943624925996602, 229, Energy Intensity, 2026
0.11943624925996602, 229, Typesplit and Splitshare, 2099
0.11943624925996602, 229, Dwelling, 2058
0.11877576687264929, 230, Population, 2074
0.11877576687264929, 230, Renovation Cycle, 2053
0.11877576687264929, 230, Energy Intensity, 2071
0.11877576687264929, 230, Typesplit and Splitshare, 2057
0.11877576687264929, 230, Dwelling, 2042
0.11839005486321065, 231, Population, 2088
0.11839005486321065, 231, Renovation Cycle, 2097
0.11839005486321065, 231, Energy Intensity, 2062
0.11839005486321065, 231, Typesplit and Splitshare, 2043
0.11839005486321065, 231, Dwelling, 2091
0.11775921613420007, 232, Population, 2045
0.11775921613420007, 232, Renovation Cycle, 2084
0.11775921613420007, 232, Energy Intensity, 2068
0.11775921613420007, 232, Typesplit and Splitshare, 2097
0.11775921613420007, 232, Dwelling, 2084
0.11755236048888498, 233, Population, 2094
0.11755236048888498, 233, Renovation Cycle, 2041
0.11755236048888498, 233, Energy Intensity, 2076
0.11755236048888498, 233, Typesplit and Splitshare, 2079
0.11755236048888498, 233, Dwelling, 2077
0.11693985948415883, 234, Population, 2062
0.11693985948415883, 234, Renovation Cycle, 2037
0.11693985948415883, 234, Energy Intensity, 2079
0.11693985948415883, 234, Typesplit and Splitshare, 2065
0.11693985948415883, 234, Dwelling, 2096
0.1145669318381864, 235, Population, 2061
0.1145669318381864, 235, Renovation Cycle, 2073
0.1145669318381864, 235, Energy Intensity, 2096
0.1145669318381864, 235, Typesplit and Splitshare, 2094
0.1145669318381864, 235, Dwelling, 2047
0.11455988674611088, 236, Population, 2041
0.11455988674611088, 236, Renovation Cycle, 2061
0.11455988674611088, 236, Energy Intensity, 2084
0.11455988674611088, 236, Typesplit and Splitshare, 2072
0.11455988674611088, 236, Dwelling, 2099
0.11454231446538181, 237, Population, 2064
0.11454231446538181, 237, Renovation Cycle, 2029
0.11454231446538181, 237, Energy Intensity, 2086
0.11454231446538181, 237, Typesplit and Splitshare, 2054
0.11454231446538181, 237, Dwelling, 2085
